PrId,nncid,interaction
Q14764,n386538,0
O14746,n386538,0
Q9UHB9,n386538,0
O94906,n386592,0
Q9BUL9,n386628,0
P09012,n386641,0
P04637,n386641,0
Q06787,n386641,0
O75817,n386641,0
O76094,n386655,0
Q9NVP2,n386901,0
Q3MI39,n386957,0
Q9HCE1,n386976,0
Q9UKV8,n386976,0
Q14764,n386977,0
Q99575,n386977,0
P17844,n386977,0
P35637,n386977,0
P61978,n387016,0
Q96G21,n387024,0
P11940,n387026,0
P55769,n387060,0
Q8WXF1,n387060,0
O43251,n387060,0
Q6PJX3,n387063,0
Q9Y6Y0,n387063,0
P05455,n387112,0
Q8TEQ6,n387116,0
Q6PJX3,n387142,0
P62310,n387178,0
Q9Y3B4,n387210,0
Q6PJX3,n387210,0
Q9HCE1,n387313,0
P49458,n387397,0
Q13285,n387397,0
Q6PJX3,n387476,0
P83876,n387634,0
O43172,n387641,0
P04637,n387706,0
P08579,n387712,0
Q96G21,n387718,0
Q8IUX4,n387718,0
Q9NY12,n387719,0
P78345,n387719,0
P38432,n387722,0
A2VCT9,n387722,0
P62312,n387722,0
P61011,n387722,0
Q99575,n387722,0
P37231,n387733,0
P49458,n3893,0
Q06787,n3894,0
P19474,n3894,0
P83876,n3894,0
P49711,n3915,0
P37231,n3921,0
B7ZL34,n3922,0
Q8IUX4,n3923,0
Q96RS0,n3924,0
P11940,n392,0
P26599,n393,0
O95707,n405299,0
Q06787,n405416,0
Q96DU9,n405417,0
O75940,n405438,0
Q15022,n405438,0
Q9UHB9,n405438,0
Q8TEQ6,n405438,0
P19474,n405438,0
P07910,n405460,0
Q8N3U4,n405468,0
Q7Z3B3,n405468,0
P10155,n405477,0
Q01130,n405477,0
Q9HCE1,n405504,0
Q96DU9,n405504,0
Q9UKV8,n405508,0
P61011,n405556,0
Q13148,n405558,0
P04637,n405576,0
Q9UKC9,n405607,0
P10155,n405607,0
P78345,n405614,0
O94906,n405614,0
Q15910,n405691,0
P19447,n405893,0
Q15233,n405912,0
Q9Y3B4,n405951,0
Q96DI7,n406117,0
Q9Y4Y9,n406134,0
Q07955,n406134,0
Q15022,n406138,0
Q6IBM8,n406191,0
O94906,n406192,0
P19338,n406198,0
Q6PJX3,n406201,0
Q9Y333,n406225,0
P07910,n406274,0
P17735,n406300,0
Q8IUX4,n406336,0
P09661,n406336,0
P37231,n406336,0
Q9HCE1,n406370,0
Q969L4,n406409,0
P60842,n406409,0
P61011,n406409,0
P09132,n406416,0
P23246,n406422,0
O60832,n406422,0
Q01130,n406422,0
P37231,n406444,0
Q9UKV8,n406449,0
P60484,n406488,0
Q96PU8,n406816,0
Q6IBM8,n406833,0
Q9UL18,n406866,0
Q8NDV7,n406866,0
P62310,n406866,0
Q969L4,n406872,0
Q06787,n406889,0
P19447,n406900,0
Q13285,n406900,0
O75940,n406931,0
P19338,n406964,0
O60832,n407046,0
Q9Y6Y0,n407073,0
O75817,n407073,0
B7ZL34,n407108,0
P61978,n407125,0
Q9UK45,n407161,0
P09132,n407163,0
P23246,n407173,0
Q13148,n407195,0
Q96BK5,n407210,0
P09234,n407283,0
P19474,n407312,0
Q9HCE1,n407312,0
Q9Y2X3,n407372,0
Q9NVP2,n407383,0
P83876,n407383,0
Q9H633,n407410,0
Q13127,n407441,0
Q9Y333,n407442,0
Q9UK45,n407447,0
Q6P2Q9,n407447,0
Q96BK5,n407465,0
P17980,n407534,0
Q7Z3B3,n407534,0
Q13285,n407550,0
Q13148,n407565,0
P35637,n407659,0
Q13148,n407669,0
P62310,n407687,0
Q9UKC9,n407707,0
Q15022,n407721,0
Q99575,n407749,0
P19338,n407761,0
P49711,n407775,0
Q92841,n407936,0
P11940,n407963,0
P61964,n407963,0
Q9Y4Y9,n408024,0
Q9H633,n408051,0
Q96G21,n408051,0
Q14764,n408075,0
Q9Y2X3,n408119,0
O14746,n408191,0
Q96DI7,n408200,0
P52943,n408221,0
P09012,n408221,0
Q8TEQ6,n408277,0
P15172,n408324,0
P37231,n408340,0
Q8TEQ6,n408342,0
P37231,n408353,0
A2VCT9,n408353,0
P15172,n408354,0
Q9UL18,n408895,0
P52943,n409084,0
P09661,n409149,0
O95707,n409156,0
Q15910,n409179,0
O43818,n409179,0
Q6IPL9,n409179,0
Q96G21,n409179,0
Q4G0J3,n409179,0
P61964,n409180,0
P62312,n409183,0
Q13127,n409235,0
Q7Z3B3,n409334,0
P38432,n409368,0
Q9UKC9,n409438,0
Q8N3U4,n409438,0
Q9NV31,n409529,0
A2VCT9,n409540,0
Q96BK5,n409540,0
Q13285,n409618,0
P50750,n409672,0
P17735,n409672,0
P55769,n409674,0
P62312,n409674,0
Q7Z3B3,n409674,0
Q9UKL0,n409674,0
Q6PJX3,n409674,0
Q9NY12,n409683,0
P17980,n410026,0
P09661,n410038,0
Q9NV31,n410066,0
Q13285,n410072,0
P50750,n410076,0
P10155,n410108,0
Q9BUQ8,n410128,0
P60842,n410131,0
P04150,n410149,0
O76094,n410149,0
Q9HCE1,n410149,0
Q92841,n410152,0
O43818,n410153,0
P37108,n410161,0
Q969L4,n410188,0
Q9BUL9,n410457,0
Q8N3U4,n410523,0
P08579,n410523,0
Q6P2Q9,n410523,0
Q15233,n410547,0
P60484,n410630,0
Q01130,n410630,0
P23246,n410638,0
Q96G21,n410638,0
Q6PJX3,n410638,0
Q99575,n410638,0
P08579,n410722,0
O60832,n410722,0
Q9UL18,n411556,0
P15172,n411578,0
Q15910,n411615,0
Q9HCE1,n411622,0
Q8IUX4,n411666,0
P61978,n411679,0
Q13127,n411680,0
A0PJ92,n411681,0
P37231,n411681,0
P09661,n411720,0
O95793,n411720,0
Q96G21,n411727,0
Q15717,n411792,0
Q49AS9,n411875,0
Q3MI39,n411894,0
Q96DU9,n412262,0
P08579,n412699,0
Q9UKV8,n413300,0
Q13285,n413315,0
P09661,n413674,0
Q92841,n413675,0
Q9BUQ8,n413675,0
Q96DU9,n413798,0
Q96RS0,n413826,0
P05455,n413916,0
P09132,n413916,0
P62312,n414307,0
Q15233,n414307,0
Q96DI7,n414453,0
Q9UKC9,n415254,0
P50750,n415922,0
O75940,n416064,0
Q9UK45,n416064,0
P35268,n416648,0
Q13127,n416648,0
P08579,n416648,0
P37108,n416661,0
Q8NEI3,n417339,0
P05455,n417348,0
P52943,n417452,0
Q15910,n418823,0
P04637,n419155,0
A2VCT9,n420520,0
O15116,n420689,0
Q9UKL0,n421688,0
B7ZL34,n422894,0
Q8WXF1,n422894,0
Q9H633,n422896,0
P04637,n422979,0
Q9HCE1,n423095,0
Q7L014,n423126,0
Q9Y4Y9,n423450,0
O76094,n423538,0
Q15717,n424061,0
Q9UL18,n4292,0
P49711,n432,0
O43447,n4341,0
O00566,n434,0
Q6PJX3,n4357,0
P19447,n4357,0
P52943,n4357,0
Q6P2Q9,n4357,0
O95777,n435,0
P35637,n435,0
Q15788,n4366,0
Q96DI7,n4366,0
P60842,n4366,0
Q6IPL9,n4366,0
Q9Y2X3,n4366,0
Q15717,n4366,0
Q9Y4Z0,n4366,0
P09132,n4367,0
Q4G0J3,n4367,0
P50750,n4367,0
Q9NV31,n4367,0
B7ZL34,n4367,0
Q01130,n4367,0
P23246,n4367,0
P09661,n4367,0
O15116,n438,0
P83876,n4428,0
P83369,n4428,0
Q6PJX3,n4429,0
O15116,n4429,0
Q15717,n4436,0
Q9UL18,n4438,0
Q9HCE1,n4469,0
P52943,n4570,0
P78345,n4570,0
P35268,n4570,0
Q06787,n4595,0
Q8NDV7,n4595,0
P52943,n4595,0
A0PJ92,n4595,0
P35268,n4605,0
Q9Y6M1,n4605,0
Q96RS0,n4605,0
Q6PJX3,n4605,0
O75643,n4605,0
Q9UHB9,n4605,0
Q96DI7,n4605,0
Q07955,n4605,0
Q8N3U4,n4605,0
Q9Y4Z0,n4606,0
Q13148,n4606,0
P17735,n4606,0
Q9Y6Y0,n4606,0
O94992,n4606,0
Q6IPL9,n4606,0
P35637,n4606,0
Q8WXF1,n4606,0
Q96PU8,n4606,0
P08579,n4606,0
P50750,n4609,0
Q96PU8,n4609,0
P61978,n4609,0
O95707,n4609,0
O95777,n4609,0
Q6PJX3,n4609,0
A0PJ92,n4609,0
P50750,n4610,0
Q9BUL9,n4610,0
Q8TEQ6,n4610,0
Q9HCE1,n4610,0
O43818,n4610,0
P09012,n4610,0
P37231,n4610,0
Q49AS9,n4610,0
P19474,n4610,0
P60484,n4610,0
O00425,n4610,0
Q9NZI8,n4612,0
Q13523,n4612,0
Q99575,n4612,0
Q9BUQ8,n4612,0
P60842,n4612,0
O43818,n4616,0
P37231,n4616,0
Q9Y4Y9,n4616,0
Q96DI7,n4618,0
P61964,n4618,0
Q13127,n4618,0
P35268,n4618,0
P11940,n4618,0
P09132,n4618,0
O00425,n4618,0
Q99575,n4618,0
P15172,n4618,0
Q9NY12,n4618,0
P38432,n4618,0
Q8NDV7,n4618,0
P78345,n4618,0
Q7L014,n4618,0
O95793,n4628,0
Q9H633,n4628,0
Q92841,n4628,0
Q96BK5,n4628,0
O14746,n4628,0
P08579,n4628,0
P37108,n4628,0
O94992,n4628,0
P10155,n4628,0
O60341,n4637,0
Q9Y333,n4637,0
P61978,n4637,0
O95707,n4672,0
Q6P2Q9,n4679,0
Q01844,n4679,0
Q6IBM8,n4680,0
P19474,n4680,0
Q96DU9,n4680,0
Q13127,n4681,0
O75940,n4682,0
P62310,n4682,0
P09234,n4683,0
Q96DI7,n4684,0
Q15022,n4684,0
Q99575,n4684,0
Q9Y2X3,n4722,0
Q4G0J3,n4827,0
Q15717,n4827,0
Q9Y3B4,n4827,0
P17844,n4827,0
P55769,n4828,0
O95793,n4828,0
Q9Y4Y9,n4828,0
Q9UKC9,n4828,0
P09012,n4876,0
Q96DI7,n4877,0
P50750,n4878,0
O43447,n4878,0
Q6IBM8,n4878,0
O75940,n4878,0
P05455,n4880,0
O95793,n4881,0
P38432,n4881,0
P49458,n4881,0
P35637,n4881,0
Q96BK5,n4881,0
O43447,n4882,0
P05455,n4882,0
Q9BUQ8,n4882,0
O43251,n4882,0
O00566,n4882,0
Q15910,n4882,0
B7ZL34,n4882,0
P09661,n4882,0
P19447,n4966,0
Q15788,n4980,0
Q14764,n4983,0
Q13285,n4986,0
Q7L014,n4987,0
P05455,n4988,0
P19474,n4988,0
P49711,n4988,0
Q9Y4Z0,n4989,0
P17844,n5000,0
O15116,n5000,0
O43172,n5000,0
O43818,n5000,0
O00425,n5015,0
Q13127,n5023,0
P60842,n5087,0
P07910,n5087,0
O43447,n5179,0
O75643,n5179,0
O95793,n5179,0
O75817,n5179,0
P04150,n5179,0
O75940,n5179,0
Q49AS9,n5179,0
P11940,n5182,0
Q15717,n5185,0
P17980,n5188,0
P23246,n5188,0
P09661,n5230,0
P31269,n5230,0
Q15910,n5295,0
P04637,n5295,0
P19338,n5295,0
P15172,n5295,0
Q4G0J3,n5296,0
Q49AS9,n5296,0
Q9UKL0,n5296,0
P04637,n5303,0
P31269,n5303,0
Q969L4,n5312,0
Q4G0J3,n5312,0
P04150,n5313,0
P23246,n5313,0
O94906,n5315,0
Q15022,n5315,0
P37231,n5315,0
O60341,n5315,0
P23246,n5315,0
Q6IPL9,n5333,0
Q8TEQ6,n5337,0
O95793,n5382,0
P08621,n5387,0
B7ZL34,n5387,0
Q8NEI3,n5387,0
O43447,n5387,0
Q9H633,n5408,0
Q9HCE1,n5408,0
P61964,n5408,0
O94906,n5420,0
O43447,n5446,0
Q01844,n5447,0
P37108,n5450,0
O75817,n5450,0
P19474,n5450,0
P61011,n5450,0
B7ZL34,n5451,0
Q9Y6Y0,n5451,0
O76094,n5451,0
P04637,n5451,0
P09661,n5451,0
O00566,n5451,0
Q969L4,n5451,0
Q06787,n5451,0
P78345,n5451,0
Q96DI7,n5543,0
O43172,n5543,0
Q9UKV8,n5543,0
Q96BK5,n5543,0
Q6IBM8,n5543,0
P49711,n5561,0
Q9Y3B4,n5561,0
Q6P2Q9,n5562,0
Q13127,n5562,0
P09661,n5563,0
O95793,n5563,0
Q15233,n5563,0
B7ZL34,n5564,0
O60341,n5564,0
O43447,n558,0
Q01130,n558,0
Q96DU9,n559,0
P83369,n559,0
O15116,n5612,0
P17735,n5622,0
P11940,n5622,0
O94992,n5622,0
O94906,n5622,0
Q15788,n5622,0
O14746,n5622,0
P31269,n5623,0
Q9BUL9,n5623,0
Q6P2Q9,n5628,0
Q15233,n5628,0
Q9UK45,n5726,0
P04637,n5732,0
P05455,n5788,0
Q9Y4Z0,n5819,0
Q9H633,n5819,0
P35637,n5819,0
Q07955,n5819,0
Q13523,n5819,0
Q6IBM8,n5819,0
Q13285,n5819,0
Q96PU8,n5819,0
Q8N3U4,n5821,0
P10155,n5847,0
Q969L4,n5847,0
P83369,n5847,0
Q96DU9,n5847,0
P23246,n6005,0
Q13127,n6007,0
P15172,n6007,0
Q9Y333,n6008,0
Q96DU9,n6008,0
P35637,n6008,0
O43818,n6008,0
Q96G21,n6008,0
Q9Y6Y0,n6008,0
P17844,n6008,0
O15116,n6009,0
P09234,n6009,0
O94992,n6009,0
Q7Z3B3,n6009,0
O95777,n6009,0
Q13127,n6009,0
O43447,n6009,0
P55769,n6009,0
Q15910,n6020,0
Q96RS0,n6020,0
O43251,n6020,0
P19447,n6020,0
O15116,n6020,0
O43447,n6020,0
O43818,n6020,0
Q8NDV7,n6020,0
P23246,n6020,0
P60842,n6020,0
Q13148,n6034,0
Q7Z3B3,n6036,0
P61011,n6118,0
O43818,n6119,0
O75643,n6119,0
O14746,n6119,0
Q96G21,n6120,0
P10155,n6120,0
P11940,n6120,0
Q07955,n6120,0
P09661,n6130,0
Q6IBM8,n6134,0
A2VCT9,n6134,0
P04637,n6134,0
O95777,n6134,0
P09132,n6134,0
Q9NV31,n6134,0
Q49AS9,n6134,0
Q13595,n6134,0
P19338,n6134,0
Q9Y2X3,n6134,0
Q8TEQ6,n6134,0
Q06787,n6135,0
P17980,n6135,0
P61964,n6135,0
Q13127,n6135,0
O76094,n6136,0
P37231,n6136,0
Q7L014,n6136,0
P38432,n6136,0
Q15717,n6136,0
O75940,n6136,0
Q7Z3B3,n6136,0
P15172,n6136,0
O43172,n6136,0
O94906,n6136,0
Q9Y3B4,n6136,0
Q92841,n6137,0
P52943,n6137,0
O00566,n6137,0
Q8NDV7,n6137,0
Q13285,n6137,0
P78345,n6137,0
Q13523,n6137,0
Q8NEI3,n6139,0
Q7L014,n6139,0
Q9Y4Z0,n6141,0
Q13285,n6141,0
P26599,n6141,0
Q8N3U4,n6141,0
P07910,n6142,0
O94992,n6142,0
Q96DU9,n6142,0
P08621,n6142,0
P17735,n6142,0
Q9NVP2,n6142,0
P09012,n6142,0
P49711,n6155,0
P52943,n6159,0
Q969L4,n6159,0
O95777,n6159,0
O43818,n6159,0
P62310,n6159,0
P17980,n6162,0
O15116,n6164,0
Q9Y2X3,n6171,0
Q9BUQ8,n6171,0
P19447,n690,0
Q9UKV8,n718,0
P61964,n718,0
P23246,n745,0
