,ncIdentifier,prIdentifier,interaction
9362,n381942,O00425,1
9363,n410108,P31483,1
9364,n406478,P35637,1
9365,n409649,Q07955,1
9366,n407534,Q9NZI8,1
9367,n344457,Q13148,1
9368,n408292,P26599,1
9369,n410638,Q9Y6M1,1
9370,n345975,P35637,1
9371,n378094,Q49AS9,1
9372,n379406,Q9Y6M1,1
9373,n344930,Q15717,1
9374,n363356,Q15717,1
9375,n344462,Q07955,1
9376,n371665,O00425,1
9377,n344585,P35637,1
9378,n385765,Q15717,1
9379,n410149,Q9NZI8,1
9380,n383884,Q07955,1
9381,n410457,Q9Y6M1,1
9382,n344931,O00425,1
9383,n363902,Q15717,1
9384,n379114,Q01844,1
9385,n363468,Q07955,1
9386,n410128,Q07955,1
9387,n406883,Q9NZI8,1
9388,n344691,Q15717,1
9389,n367885,Q15717,1
9390,n378366,P31483,1
9391,n385727,Q8NDV7,1
9392,n385727,Q9UPQ9,1
9393,n385727,Q9HCJ0,1
9394,n345623,Q15717,1
9395,n406914,Q9UKV8,1
9396,n363904,O00425,1
9397,n381526,P35637,1
9398,n384484,Q9Y6M1,1
9399,n406866,Q07955,1
9400,n376313,Q15717,1
9401,n378914,Q15717,1
9402,n384770,P35637,1
9403,n378866,Q07955,1
9404,n385123,P26599,1
9405,n386209,Q9UKV8,1
9406,n364507,O00425,1
9407,n383862,Q8NDV7,1
9408,n383862,Q9UPQ9,1
9409,n383862,Q9HCJ0,1
9410,n384936,Q9HCE1,1
9411,n386067,Q9UL18,1
9412,n386067,Q9UKV8,1
9413,n386067,Q9H9G7,1
9414,n386067,Q9HCK5,1
9415,n344687,Q9Y6M1,1
9416,n373790,Q15717,1
9417,n344995,Q01844,1
9418,n384625,Q49AS9,1
9419,n383211,Q13148,1
9420,n344793,Q9NZI8,1
9421,n408032,Q07955,1
9422,n344814,P35637,1
9423,n381754,Q49AS9,1
9424,n373361,P26599,1
9425,n385480,Q15717,1
9426,n345670,Q15717,1
9427,n373575,Q07955,1
9428,n385273,P26599,1
9429,n385806,P35637,1
9430,n345912,Q9Y6M1,1
9431,n345779,Q07955,1
9432,n407447,Q9HCE1,1
9433,n378726,P31483,1
9434,n384227,Q49AS9,1
9435,n365837,Q13148,1
9436,n345623,Q13148,1
9437,n379107,P31483,1
9438,n380399,Q15717,1
9439,n386260,O00425,1
9440,n406422,Q9UKV8,1
9441,n386315,Q9NZI8,1
9442,n384770,Q13148,1
9443,n381557,B7ZL34,1
9444,n372916,Q15717,1
9445,n378108,Q8NDV7,1
9446,n378108,Q9UPQ9,1
9447,n378108,Q9HCJ0,1
9448,n346385,Q15717,1
9449,n387060,Q15717,1
9450,n346128,Q15717,1
9451,n382077,Q13148,1
9452,n384202,Q15717,1
9453,n344741,Q15717,1
9454,n405439,Q07955,1
9455,n382131,Q9Y6M1,1
9456,n408176,Q07955,1
9457,n385185,Q9NZI8,1
9458,n381805,Q01844,1
9459,n407887,B7ZL34,1
9460,n377717,Q9Y6M1,1
9461,n408200,Q49AS9,1
9462,n382000,Q9NZI8,1
9463,n377766,Q15717,1
9464,n371176,P31483,1
9465,n344646,Q9Y6M1,1
9466,n384996,Q86X94,1
9467,n383234,Q01844,1
9468,n372986,Q15717,1
9469,n344656,Q49AS9,1
9470,n383567,Q15717,1
9471,n385685,Q9UL18,1
9472,n385685,Q9UKV8,1
9473,n385685,Q9H9G7,1
9474,n385685,Q9HCK5,1
9475,n410523,Q07955,1
9476,n364511,Q8NDV7,1
9477,n364511,Q9UPQ9,1
9478,n364511,Q9HCJ0,1
9479,n408108,P26599,1
9480,n369093,Q15717,1
9481,n377912,P35637,1
9482,n368044,Q96PU8,1
9483,n408051,Q86X94,1
9484,n345885,P31483,1
9485,n344810,Q15717,1
9486,n410799,Q9Y6M1,1
9487,n372953,B7ZL34,1
9488,n345486,Q07955,1
9489,n378039,Q49AS9,1
9490,n344574,Q96PU8,1
9491,n381159,Q15717,1
9492,n383862,Q01844,1
9493,n372503,Q15717,1
9494,n345101,Q9UKV8,1
9495,n368759,O00425,1
9496,n386231,Q9Y6M1,1
9497,n379131,Q15717,1
9498,n410189,Q07955,1
9499,n344552,Q13148,1
9500,n383190,Q9Y6M1,1
9501,n386372,P26599,1
9502,n378843,Q9UL18,1
9503,n378843,Q9UKV8,1
9504,n378843,Q9H9G7,1
9505,n378843,Q9HCK5,1
9506,n409149,O43251,1
9507,n382989,Q9Y6M1,1
9508,n384996,Q15717,1
9509,n376985,P35637,1
9510,n405299,Q9HCE1,1
9511,n407922,Q15717,1
9512,n346007,Q15717,1
9513,n385318,Q49AS9,1
9514,n386328,P26599,1
9515,n382094,Q15717,1
9516,n346026,Q86X94,1
9517,n364548,Q15717,1
9518,n406926,Q07955,1
9519,n370152,P26599,1
9520,n383025,Q9NZI8,1
9521,n368443,Q15717,1
9522,n345915,Q15717,1
9523,n365451,Q15717,1
9524,n382181,Q15717,1
9525,n346082,Q9UL18,1
9526,n346082,Q9UKV8,1
9527,n346082,Q9H9G7,1
9528,n346082,Q9HCK5,1
9529,n408024,Q9UL18,1
9530,n408024,Q9UKV8,1
9531,n408024,Q9H9G7,1
9532,n408024,Q9HCK5,1
9533,n381623,Q49AS9,1
9534,n376502,Q15717,1
9535,n372953,P35637,1
9536,n385130,Q49AS9,1
9537,n344574,Q9Y6M1,1
9538,n372953,O00425,1
9539,n363297,O00425,1
9540,n381364,Q15717,1
9541,n346299,Q07955,1
9542,n379406,P31483,1
9543,n346007,Q86X94,1
9544,n385106,Q9NZI8,1
9545,n382507,P26599,1
9546,n385145,Q13148,1
9547,n345437,Q13148,1
9548,n370995,Q07955,1
9549,n407210,Q9UL18,1
9550,n407210,Q9UKV8,1
9551,n407210,Q9H9G7,1
9552,n407210,Q9HCK5,1
9553,n407211,Q9UKV8,1
9554,n385727,Q01844,1
9555,n381720,Q15717,1
9556,n346051,Q49AS9,1
9557,n344818,Q07955,1
9558,n382553,Q01844,1
9559,n371301,Q15717,1
9560,n410638,Q49AS9,1
9561,n407852,Q07955,1
9562,n346137,Q9UKV8,1
9563,n409726,Q15717,1
9564,n387316,Q07955,1
9565,n385203,Q9HCE1,1
9566,n364558,Q15717,1
9567,n385203,P31483,1
9568,n345802,Q07955,1
9569,n345161,Q15717,1
9570,n344793,O00425,1
9571,n386148,Q15717,1
9572,n383560,Q9UL18,1
9573,n383560,Q9UKV8,1
9574,n383560,Q9H9G7,1
9575,n383560,Q9HCK5,1
9576,n345455,Q9Y6M1,1
9577,n346332,Q07955,1
9578,n345823,Q07955,1
9579,n369984,Q07955,1
9580,n408309,Q49AS9,1
9581,n346426,Q9UKV8,1
9582,n346296,Q15717,1
9583,n344808,Q9UKV8,1
9584,n383714,Q15717,1
9585,n375748,Q13148,1
9586,n386098,Q49AS9,1
9587,n386977,Q15717,1
9588,n407071,Q15717,1
9589,n384320,Q86X94,1
9590,n384233,Q15717,1
9591,n380693,Q9Y6M1,1
9592,n381793,Q9Y6M1,1
9593,n364729,Q07955,1
9594,n410547,B7ZL34,1
9595,n345040,Q15717,1
9596,n374652,Q9Y6M1,1
9597,n381727,P26599,1
9598,n385256,O00425,1
9599,n385632,Q49AS9,1
9600,n379110,P35637,1
9601,n345045,O00425,1
9602,n381468,Q15717,1
9603,n385822,Q15717,1
9604,n381074,Q13148,1
9605,n363315,P26599,1
9606,n346109,Q9UKV8,1
9607,n382908,Q07955,1
9608,n381559,B7ZL34,1
9609,n378503,Q49AS9,1
9610,n382975,Q07955,1
9611,n346535,Q49AS9,1
9612,n406274,Q15717,1
9613,n345408,Q15717,1
9614,n409674,P31483,1
9615,n345957,Q9NZI8,1
9616,n367887,Q9UKV8,1
9617,n344995,O00425,1
9618,n345304,Q15717,1
9619,n382511,P35637,1
9620,n409674,Q49AS9,1
9621,n344604,P31483,1
9622,n410191,Q49AS9,1
9623,n376189,P35637,1
9624,n387046,Q15717,1
9625,n406409,Q9Y6M1,1
9626,n369419,Q15717,1
9627,n407661,O43251,1
9628,n345222,Q9UL18,1
9629,n345222,Q9UKV8,1
9630,n345222,Q9H9G7,1
9631,n345222,Q9HCK5,1
9632,n367640,Q15717,1
9633,n381351,Q01844,1
9634,n345800,O00425,1
9635,n386524,Q15717,1
9636,n344691,Q9Y6M1,1
9637,n346143,Q49AS9,1
9638,n372291,Q15717,1
9639,n378377,Q15717,1
9640,n364734,Q13148,1
9641,n377639,P31483,1
9642,n345685,Q9UKV8,1
9643,n386315,Q15717,1
9644,n379342,Q9UKV8,1
9645,n410149,O00425,1
9646,n385255,Q96PU8,1
9647,n406422,Q9UKV8,1
9648,n410904,Q49AS9,1
9649,n375390,Q07955,1
9650,n384686,Q9NZI8,1
9651,n386501,Q07955,1
9652,n345386,P31483,1
9653,n408191,Q15717,1
9654,n385727,Q9UL18,1
9655,n385727,Q9UKV8,1
9656,n385727,Q9H9G7,1
9657,n385727,Q9HCK5,1
9658,n410143,Q9NZI8,1
9659,n384738,P26599,1
9660,n344612,P26599,1
9661,n345483,P31483,1
9662,n345157,Q9HCE1,1
9663,n381022,Q9NZI8,1
9664,n345045,Q15717,1
9665,n367422,Q15717,1
9666,n371891,Q15717,1
9667,n411118,Q49AS9,1
9668,n364180,P35637,1
9669,n406478,Q49AS9,1
9670,n344610,Q9NZI8,1
9671,n346533,Q07955,1
9672,n345594,Q15717,1
9673,n381689,Q07955,1
9674,n345382,Q13148,1
9675,n381280,Q01844,1
9676,n386100,P35637,1
9677,n409115,O00425,1
9678,n346533,Q15717,1
9679,n344793,Q13148,1
9680,n376504,Q15717,1
9681,n377310,Q49AS9,1
9682,n364545,Q15717,1
9683,n382059,Q07955,1
9684,n405417,Q49AS9,1
9685,n386152,Q49AS9,1
9686,n376518,Q01844,1
9687,n385274,Q9UL18,1
9688,n385274,Q9UKV8,1
9689,n385274,Q9H9G7,1
9690,n385274,Q9HCK5,1
9691,n381268,Q49AS9,1
9692,n387722,Q49AS9,1
9693,n345385,Q9NZI8,1
9694,n405660,Q07955,1
9695,n382687,Q49AS9,1
9696,n385727,P35637,1
9697,n376380,Q15717,1
9698,n405884,Q9UKV8,1
9699,n385224,Q07955,1
9700,n384936,Q9NZI8,1
9701,n378520,P35637,1
9702,n386315,Q07955,1
9703,n345694,Q9Y6M1,1
9704,n409672,B7ZL34,1
9705,n411552,Q13148,1
9706,n344885,Q49AS9,1
9707,n384030,P31483,1
9708,n345337,Q15717,1
9709,n410457,P35637,1
9710,n377799,P35637,1
9711,n406154,P26599,1
9712,n346481,Q15717,1
9713,n344651,O00425,1
9714,n410523,P35637,1
9715,n345433,B7ZL34,1
9716,n344958,Q15717,1
9717,n383428,Q15717,1
9718,n344768,Q07955,1
9719,n377254,P35637,1
9720,n363566,Q15717,1
9721,n407400,Q9Y6M1,1
9722,n346465,Q13148,1
9723,n379107,Q96PU8,1
9724,n375854,Q8NDV7,1
9725,n375854,Q9UPQ9,1
9726,n375854,Q9HCJ0,1
9727,n382105,Q13148,1
9728,n408353,O00425,1
9729,n385951,Q9Y6M1,1
9730,n384690,O00425,1
9731,n365469,Q13148,1
9732,n345574,Q15717,1
9733,n409638,Q07955,1
9734,n407887,Q9NZI8,1
9735,n386976,Q15717,1
9736,n364518,Q15717,1
9737,n345988,Q07955,1
9738,n375270,Q9NZI8,1
9739,n386179,Q9UL18,1
9740,n386179,Q9UKV8,1
9741,n386179,Q9H9G7,1
9742,n386179,Q9HCK5,1
9743,n386067,O00425,1
9744,n409179,Q15717,1
9745,n382960,Q9NZI8,1
9746,n378714,Q49AS9,1
9747,n370013,Q49AS9,1
9748,n387393,Q9UKV8,1
9749,n344860,P35637,1
9750,n377795,Q07955,1
9751,n345888,Q07955,1
9752,n378515,Q13148,1
9753,n368610,Q9NZI8,1
9754,n405311,Q15717,1
9755,n385145,Q15717,1
9756,n407887,Q8NDV7,1
9757,n407887,Q9UPQ9,1
9758,n407887,Q9HCJ0,1
9759,n344638,Q8NDV7,1
9760,n344638,Q9UPQ9,1
9761,n344638,Q9HCJ0,1
9762,n385274,Q07955,1
9763,n346110,Q9NZI8,1
9764,n407464,O00425,1
9765,n409674,Q15717,1
9766,n370618,Q15717,1
9767,n382231,O00425,1
9768,n368628,Q15717,1
9769,n410722,Q49AS9,1
9770,n386543,Q07955,1
9771,n383218,Q07955,1
9772,n364039,Q15717,1
9773,n344547,Q9UKV8,1
9774,n410457,P35637,1
9775,n406816,Q15717,1
9776,n346082,Q15717,1
9777,n381838,P26599,1
9778,n381443,O00425,1
9779,n383211,Q9NZI8,1
9780,n344604,Q9NZI8,1
9781,n344748,Q9NZI8,1
9782,n386605,Q15717,1
9783,n377541,Q07955,1
9784,n384738,O00425,1
9785,n410152,O00425,1
9786,n383603,Q07955,1
9787,n406883,Q07955,1
9788,n407918,Q49AS9,1
9789,n345288,Q15717,1
9790,n408211,Q15717,1
9791,n386194,Q9NZI8,1
9792,n406301,O00425,1
9793,n384758,Q13148,1
9794,n384132,Q15717,1
9795,n375603,P31483,1
9796,n385783,Q15717,1
9797,n386343,Q49AS9,1
9798,n409179,Q49AS9,1
9799,n387722,Q15717,1
9800,n385370,Q01844,1
9801,n345777,Q9Y6M1,1
9802,n344880,Q13148,1
9803,n344960,Q13148,1
9804,n377720,Q15717,1
9805,n408335,Q07955,1
9806,n377919,Q9UKV8,1
9807,n381187,Q15717,1
9808,n407661,Q07955,1
9809,n407661,P26599,1
9810,n406246,Q9Y6M1,1
9811,n363347,P35637,1
9812,n377720,Q07955,1
9813,n372725,P31483,1
9814,n410152,Q9Y6M1,1
9815,n373758,Q49AS9,1
9816,n408895,P31483,1
9817,n385145,Q49AS9,1
9818,n385727,Q86X94,1
9819,n345437,Q07955,1
9820,n378503,P35637,1
9821,n405455,Q15717,1
9822,n384655,O00425,1
9823,n377862,Q13148,1
9824,n384757,Q15717,1
9825,n407114,Q9Y6M1,1
9826,n408075,O00425,1
9827,n368610,Q9Y6M1,1
9828,n379622,Q15717,1
9829,n345025,Q15717,1
9830,n407073,Q9UKV8,1
9831,n344538,P35637,1
9832,n387017,P26599,1
9833,n380027,Q49AS9,1
9834,n383634,P35637,1
9835,n345385,Q8NDV7,1
9836,n345385,Q9UPQ9,1
9837,n345385,Q9HCJ0,1
9838,n382918,Q49AS9,1
9839,n346082,Q9Y6M1,1
9840,n410072,P35637,1
9841,n386231,Q49AS9,1
9842,n385139,P35637,1
9843,n344601,P35637,1
9844,n411528,Q15717,1
9845,n367218,Q07955,1
9846,n383862,P26599,1
9847,n407447,Q9NZI8,1
9848,n378840,P26599,1
9849,n379327,P31483,1
9850,n384234,Q9UKV8,1
9851,n344691,Q15717,1
9852,n381720,O00425,1
9853,n381351,Q15717,1
9854,n344701,Q13148,1
9855,n344472,Q07955,1
9856,n409674,Q86X94,1
9857,n369663,Q15717,1
9858,n409275,Q15717,1
9859,n405951,Q15717,1
9860,n344517,P26599,1
9861,n378350,Q15717,1
9862,n384140,Q9UL18,1
9863,n384140,Q9UKV8,1
9864,n384140,Q9H9G7,1
9865,n384140,Q9HCK5,1
9866,n345091,P35637,1
9867,n406225,Q07955,1
9868,n379442,P35637,1
9869,n407434,P31483,1
9870,n344924,O00425,1
9871,n385813,Q9Y6M1,1
9872,n344791,P35637,1
9873,n344547,P35637,1
9874,n366395,Q13148,1
9875,n379466,Q9NZI8,1
9876,n383190,Q07955,1
9877,n410523,Q9UL18,1
9878,n410523,Q9UKV8,1
9879,n410523,Q9H9G7,1
9880,n410523,Q9HCK5,1
9881,n344691,B7ZL34,1
9882,n344588,Q49AS9,1
9883,n377639,Q15717,1
9884,n372993,O00425,1
9885,n409305,P31483,1
9886,n385287,Q9NZI8,1
9887,n344871,B7ZL34,1
9888,n407434,Q9UKV8,1
9889,n376215,Q15717,1
9890,n344457,Q49AS9,1
9891,n382464,Q49AS9,1
9892,n386977,Q9UL18,1
9893,n386977,Q9UKV8,1
9894,n386977,Q9H9G7,1
9895,n386977,Q9HCK5,1
9896,n411142,Q15717,1
9897,n345881,P35637,1
9898,n383509,Q9NZI8,1
9899,n364596,Q13148,1
9900,n407410,Q15717,1
9901,n408051,Q13148,1
9902,n369504,Q15717,1
9903,n382511,Q9NZI8,1
9904,n409149,Q15717,1
9905,n408119,Q01844,1
9906,n382231,Q15717,1
9907,n379841,Q9UKV8,1
9908,n344667,Q15717,1
9909,n345045,Q9NZI8,1
9910,n381430,Q15717,1
9911,n382014,Q13148,1
9912,n364410,Q07955,1
9913,n406889,Q07955,1
9914,n376203,Q9UKV8,1
9915,n344461,Q15717,1
9916,n378366,Q9NZI8,1
9917,n346051,P31483,1
9918,n406914,Q9UKV8,1
9919,n379834,Q15717,1
9920,n344871,Q01844,1
9921,n344971,Q15717,1
9922,n381443,P35637,1
9923,n385725,Q9UL18,1
9924,n385725,Q9UKV8,1
9925,n385725,Q9H9G7,1
9926,n385725,Q9HCK5,1
9927,n382184,P35637,1
9928,n344995,Q9NZI8,1
9929,n378252,Q9Y6M1,1
9930,n382014,O00425,1
9931,n382933,Q9Y6M1,1
9932,n383560,P26599,1
9933,n367124,Q13148,1
9934,n346082,Q9UKV8,1
9935,n377799,Q49AS9,1
9936,n344934,Q15717,1
9937,n345971,Q9NZI8,1
9938,n344793,P35637,1
9939,n363616,Q07955,1
9940,n410131,Q9UKV8,1
9941,n384996,Q9NZI8,1
9942,n367640,Q9NZI8,1
9943,n377873,O00425,1
9944,n408131,Q9NZI8,1
9945,n365737,Q9Y6M1,1
9946,n387722,Q15717,1
9947,n380278,Q13148,1
9948,n381057,O00425,1
9949,n377834,Q15717,1
9950,n382989,P35637,1
9951,n408220,Q9NZI8,1
9952,n409499,Q15717,1
9953,n345386,Q07955,1
9954,n363948,Q07955,1
9955,n408055,Q15717,1
9956,n381776,Q07955,1
9957,n385488,Q15717,1
9958,n374534,O00425,1
9959,n385225,Q07955,1
9960,n385685,P35637,1
9961,n344574,P35637,1
9962,n344960,Q86X94,1
9963,n367363,Q15717,1
9964,n382131,Q01844,1
9965,n385730,P35637,1
9966,n385725,Q9Y6M1,1
9967,n364975,P31483,1
9968,n381623,P35637,1
9969,n345939,Q07955,1
9970,n386315,Q49AS9,1
9971,n410453,Q9NZI8,1
9972,n381623,O00425,1
9973,n344971,Q9NZI8,1
9974,n377740,Q9UKV8,1
9975,n384198,Q07955,1
9976,n406866,Q9NZI8,1
9977,n407687,Q07955,1
9978,n410638,B7ZL34,1
9979,n344687,Q07955,1
9980,n365543,Q07955,1
9981,n376403,Q13148,1
9982,n406900,Q15717,1
9983,n407071,Q9UKV8,1
9984,n345386,Q15717,1
9985,n344778,O00425,1
9986,n369512,Q9Y6M1,1
9987,n410143,P35637,1
9988,n384398,Q07955,1
9989,n383560,Q9Y6M1,1
9990,n344924,Q9Y6M1,1
9991,n410072,Q07955,1
9992,n385203,Q15717,1
9993,n378252,Q8NDV7,1
9994,n378252,Q9UPQ9,1
9995,n378252,Q9HCJ0,1
9996,n384121,O00425,1
9997,n346372,Q07955,1
9998,n380027,P31483,1
9999,n382502,P31483,1
10000,n344971,P31483,1
10001,n379167,O00425,1
10002,n410143,Q49AS9,1
10003,n345222,P26599,1
10004,n383828,P26599,1
10005,n382687,Q96PU8,1
10006,n385187,P26599,1
10007,n377799,P26599,1
10008,n380158,Q8NDV7,1
10009,n380158,Q9UPQ9,1
10010,n380158,Q9HCJ0,1
10011,n406952,O00425,1
10012,n385139,Q49AS9,1
10013,n409672,O00425,1
10014,n410722,Q15717,1
10015,n381417,Q49AS9,1
10016,n410191,Q15717,1
10017,n368727,Q9UL18,1
10018,n368727,Q9UKV8,1
10019,n368727,Q9H9G7,1
10020,n368727,Q9HCK5,1
10021,n386737,P35637,1
10022,n378520,Q15717,1
10023,n378054,Q07955,1
10024,n378287,Q15717,1
10025,n345746,Q15717,1
10026,n345981,Q9HCE1,1
10027,n382207,P35637,1
10028,n381846,Q49AS9,1
10029,n344618,P31483,1
10030,n345449,Q9UL18,1
10031,n345449,Q9UKV8,1
10032,n345449,Q9H9G7,1
10033,n345449,Q9HCK5,1
10034,n372578,Q86X94,1
10035,n379841,P35637,1
10036,n344894,O00425,1
10037,n409442,Q15717,1
10038,n376189,Q15717,1
10039,n386641,Q9UKV8,1
10040,n382687,Q15717,1
10041,n378384,Q49AS9,1
10042,n345424,Q13148,1
10043,n376504,Q15717,1
10044,n386466,Q15717,1
10045,n385240,P35637,1
10046,n344996,Q9NZI8,1
10047,n379310,P35637,1
10048,n385813,Q9HCE1,1
10049,n385725,Q13148,1
10050,n363933,P31483,1
10051,n379622,Q13148,1
10052,n346370,Q9Y6M1,1
10053,n345437,P26599,1
10054,n387719,P35637,1
10055,n409683,Q9NZI8,1
10056,n383234,Q9NZI8,1
10057,n382094,Q9UL18,1
10058,n382094,Q9UKV8,1
10059,n382094,Q9H9G7,1
10060,n382094,Q9HCK5,1
10061,n406191,Q07955,1
10062,n345751,Q9NZI8,1
10063,n407465,Q9Y6M1,1
10064,n406569,Q07955,1
10065,n377665,Q15717,1
10066,n382635,Q07955,1
10067,n410487,O00425,1
10068,n387397,Q13148,1
10069,n409368,Q07955,1
10070,n368610,Q15717,1
10071,n387063,Q13148,1
10072,n381417,Q15717,1
10073,n385468,Q9Y6M1,1
10074,n386362,Q01844,1
10075,n346535,Q13148,1
10076,n381586,Q49AS9,1
10077,n377506,Q15717,1
10078,n371673,Q9Y6M1,1
10079,n344758,P26599,1
10080,n411678,Q07955,1
10081,n381443,P26599,1
10082,n405566,Q15717,1
10083,n381945,Q07955,1
10084,n383805,Q01844,1
10085,n345916,Q07955,1
10086,n380693,P35637,1
10087,n367650,P26599,1
10088,n378002,Q49AS9,1
10089,n345685,Q49AS9,1
10090,n379288,Q49AS9,1
10091,n377660,Q15717,1
10092,n384686,Q15717,1
10093,n405569,Q15717,1
10094,n406266,P26599,1
10095,n410638,O00425,1
10096,n345385,Q15717,1
10097,n387614,Q07955,1
10098,n382702,Q07955,1
10099,n407180,Q49AS9,1
10100,n383032,Q15717,1
10101,n364139,Q07955,1
10102,n386067,Q07955,1
10103,n376366,P26599,1
10104,n405968,Q07955,1
10105,n378414,Q15717,1
10106,n386512,Q15717,1
10107,n383080,O00425,1
10108,n409250,Q07955,1
10109,n385512,Q15717,1
10110,n378277,Q07955,1
10111,n406422,Q15717,1
10112,n345232,Q15717,1
10113,n378108,Q13148,1
10114,n386454,P35637,1
10115,n382512,Q07955,1
10116,n381586,P31483,1
10117,n344540,P26599,1
10118,n384327,Q15717,1
10119,n377897,Q9Y6M1,1
10120,n369505,P35637,1
10121,n385725,Q15717,1
10122,n410565,P31483,1
10123,n386328,Q9NZI8,1
10124,n382670,Q07955,1
10125,n382184,Q9Y6M1,1
10126,n384690,Q15717,1
10127,n375212,P35637,1
10128,n406782,Q07955,1
10129,n406900,Q13148,1
10130,n408239,Q9NZI8,1
10131,n386353,Q9NZI8,1
10132,n381011,Q96PU8,1
10133,n344768,Q9HCE1,1
10134,n383551,Q15717,1
10135,n344860,Q15717,1
10136,n385302,Q9HCE1,1
10137,n373865,P35637,1
10138,n383509,P35637,1
10139,n345694,Q9UKV8,1
10140,n387128,Q07955,1
10141,n381351,Q86X94,1
10142,n344748,Q49AS9,1
10143,n409143,P35637,1
10144,n385813,Q15717,1
10145,n381409,Q8NDV7,1
10146,n381409,Q9UPQ9,1
10147,n381409,Q9HCJ0,1
10148,n377740,Q15717,1
10149,n386592,O00425,1
10150,n382953,Q07955,1
10151,n382918,Q15717,1
10152,n374652,Q15717,1
10153,n406409,Q9UKV8,1
10154,n382918,Q9HCE1,1
10155,n380761,Q9UKV8,1
10156,n346385,Q9Y6M1,1
10157,n405893,Q07955,1
10158,n379167,Q86X94,1
10159,n383186,Q9HCE1,1
10160,n384625,P31483,1
10161,n407210,Q15717,1
10162,n377736,Q07955,1
10163,n377360,Q9Y6M1,1
10164,n387063,Q49AS9,1
10165,n344986,Q13148,1
10166,n344675,Q13148,1
10167,n382184,Q15717,1
10168,n344659,P35637,1
10169,n345161,P35637,1
10170,n383080,Q07955,1
10171,n371673,Q9NZI8,1
10172,n385318,P31483,1
10173,n345421,Q49AS9,1
10174,n381720,P26599,1
10175,n345386,Q9Y6M1,1
10176,n385685,Q8NDV7,1
10177,n385685,Q9UPQ9,1
10178,n385685,Q9HCJ0,1
10179,n378218,Q49AS9,1
10180,n406480,O00425,1
10181,n344778,Q86X94,1
10182,n345696,Q49AS9,1
10183,n410488,Q07955,1
10184,n382553,O00425,1
10185,n381623,Q9NZI8,1
10186,n382918,P35637,1
10187,n410249,Q15717,1
10188,n378945,Q15717,1
10189,n344972,Q49AS9,1
10190,n345221,Q07955,1
10191,n346110,Q07955,1
10192,n344745,Q9Y6M1,1
10193,n378353,Q15717,1
10194,n346128,Q9UKV8,1
10195,n346171,Q07955,1
10196,n375522,Q07955,1
10197,n379574,P26599,1
10198,n344778,Q9NZI8,1
10199,n346211,Q15717,1
10200,n382037,Q49AS9,1
10201,n382148,Q15717,1
10202,n378503,Q15717,1
10203,n386524,O00425,1
10204,n377639,Q9Y6M1,1
10205,n406246,Q07955,1
10206,n410565,O00425,1
10207,n379630,Q49AS9,1
10208,n379593,O00425,1
10209,n406404,O00425,1
10210,n406346,Q15717,1
10211,n386682,Q9NZI8,1
10212,n345334,Q13148,1
10213,n369879,Q15717,1
10214,n386176,Q07955,1
10215,n381344,O00425,1
10216,n345966,O00425,1
10217,n372953,Q9Y6M1,1
10218,n344649,Q15717,1
10219,n344949,O00425,1
10220,n384228,Q15717,1
10221,n345040,Q13148,1
10222,n409235,Q07955,1
10223,n386034,O43251,1
10224,n370709,Q86X94,1
10225,n381786,Q15717,1
10226,n345777,O00425,1
10227,n384496,O00425,1
10228,n370571,Q49AS9,1
10229,n383186,Q13148,1
10230,n382312,Q01844,1
10231,n344748,O00425,1
10232,n369808,Q49AS9,1
10233,n345473,Q01844,1
10234,n409672,P35637,1
10235,n382000,Q07955,1
10236,n378912,Q15717,1
10237,n345873,P31483,1
10238,n384213,Q15717,1
10239,n375477,Q15717,1
10240,n382428,Q07955,1
10241,n406416,Q15717,1
10242,n344659,O00425,1
10243,n410143,P31483,1
10244,n386976,Q9NZI8,1
10245,n372030,Q49AS9,1
10246,n346465,P35637,1
10247,n405468,Q07955,1
10248,n377665,Q15717,1
10249,n344658,Q9UKV8,1
10250,n344907,Q13148,1
10251,n346101,P31483,1
10252,n384625,Q15717,1
10253,n344995,P35637,1
10254,n384430,Q9NZI8,1
10255,n381351,P35637,1
10256,n379122,Q15717,1
10257,n377897,Q15717,1
10258,n387116,Q15717,1
10259,n409334,P31483,1
10260,n408051,P31483,1
10261,n408277,O00425,1
10262,n380399,Q15717,1
10263,n386477,Q13148,1
10264,n384480,Q49AS9,1
10265,n377818,P31483,1
10266,n387719,Q15717,1
10267,n410143,Q9Y6M1,1
10268,n385511,Q86X94,1
10269,n407444,Q07955,1
10270,n383802,Q49AS9,1
10271,n382181,P26599,1
10272,n344490,Q13148,1
10273,n383191,Q15717,1
10274,n346430,P35637,1
10275,n345800,Q49AS9,1
10276,n377310,Q9NZI8,1
10277,n345110,P35637,1
10278,n387634,Q07955,1
10279,n405981,Q07955,1
10280,n381037,Q07955,1
10281,n344618,Q49AS9,1
10282,n387063,P35637,1
10283,n384227,Q9HCE1,1
10284,n407566,Q07955,1
10285,n407125,O00425,1
10286,n379132,Q07955,1
10287,n372685,Q49AS9,1
10288,n383076,P26599,1
10289,n376314,P35637,1
10290,n409672,Q9NZI8,1
10291,n345026,Q15717,1
10292,n406274,Q15717,1
10293,n387719,Q01844,1
10294,n385130,Q9NZI8,1
10295,n344534,Q15717,1
10296,n345138,Q9UL18,1
10297,n345138,Q9UKV8,1
10298,n345138,Q9H9G7,1
10299,n345138,Q9HCK5,1
10300,n344693,Q15717,1
