Query_Seq_ID,Target_Seq_ID,Align_Score,Normalize_Score,Identity,Similarity 
n344472,n409402,472.0,0.19,206/624 (33.0%),277/624 (44.4%)
n409402,n344472,472.0,0.19,206/624 (33.0%),277/624 (44.4%)
n344472,n409406,536.0,0.21,246/792 (31.1%),330/792 (41.7%)
n409406,n344472,536.0,0.21,246/792 (31.1%),330/792 (41.7%)
n344472,n409438,511.5,0.20,234/684 (34.2%),307/684 (44.9%)
n409438,n344472,511.5,0.20,234/684 (34.2%),307/684 (44.9%)
n344472,n409442,544.5,0.22,267/884 (30.2%),346/884 (39.1%)
n409442,n344472,544.5,0.22,267/884 (30.2%),346/884 (39.1%)
n344472,n409499,534.0,0.21,232/813 (28.5%),323/813 (39.7%)
n409499,n344472,534.0,0.21,232/813 (28.5%),323/813 (39.7%)
n344472,n409519,510.5,0.20,266/1092 (24.4%),354/1092 (32.4%)
n409519,n344472,510.5,0.20,266/1092 (24.4%),354/1092 (32.4%)
n344472,n409529,601.0,0.24,262/860 (30.5%),355/860 (41.3%)
n409529,n344472,601.0,0.24,262/860 (30.5%),355/860 (41.3%)
n344472,n409540,568.5,0.23,254/790 (32.2%),332/790 (42.0%)
n409540,n344472,568.5,0.23,254/790 (32.2%),332/790 (42.0%)
n344472,n409548,523.0,0.21,256/891 (28.7%),342/891 (38.4%)
n409548,n344472,523.0,0.21,256/891 (28.7%),342/891 (38.4%)
n344472,n409559,496.0,0.20,240/832 (28.8%),331/832 (39.8%)
n409559,n344472,496.0,0.20,240/832 (28.8%),331/832 (39.8%)
n344472,n409618,440.5,0.17,255/810 (31.5%),329/810 (40.6%)
n409618,n344472,440.5,0.17,255/810 (31.5%),329/810 (40.6%)
n344472,n409625,558.5,0.22,270/1000 (27.0%),377/1000 (37.7%)
n409625,n344472,558.5,0.22,270/1000 (27.0%),377/1000 (37.7%)
n344472,n409636,430.0,0.17,213/647 (32.9%),288/647 (44.5%)
n409636,n344472,430.0,0.17,213/647 (32.9%),288/647 (44.5%)
n344472,n409638,583.5,0.23,254/812 (31.3%),348/812 (42.9%)
n409638,n344472,583.5,0.23,254/812 (31.3%),348/812 (42.9%)
n344472,n409649,576.0,0.23,253/825 (30.7%),346/825 (41.9%)
n409649,n344472,576.0,0.23,253/825 (30.7%),346/825 (41.9%)
n344472,n409672,525.0,0.21,219/782 (28.0%),326/782 (41.7%)
n409672,n344472,525.0,0.21,219/782 (28.0%),326/782 (41.7%)
n344472,n409673,525.5,0.21,258/1004 (25.7%),355/1004 (35.4%)
n409673,n344472,525.5,0.21,258/1004 (25.7%),355/1004 (35.4%)
n344472,n409674,571.0,0.23,278/1104 (25.2%),373/1104 (33.8%)
n409674,n344472,571.0,0.23,278/1104 (25.2%),373/1104 (33.8%)
n344472,n409683,539.0,0.21,277/1122 (24.7%),378/1122 (33.7%)
n409683,n344472,539.0,0.21,277/1122 (24.7%),378/1122 (33.7%)
n344472,n409684,554.5,0.22,271/966 (28.1%),359/966 (37.2%)
n409684,n344472,554.5,0.22,271/966 (28.1%),359/966 (37.2%)
n344472,n409707,553.5,0.22,256/969 (26.4%),362/969 (37.4%)
n409707,n344472,553.5,0.22,256/969 (26.4%),362/969 (37.4%)
n344472,n409709,498.5,0.20,240/925 (25.9%),339/925 (36.6%)
n409709,n344472,498.5,0.20,240/925 (25.9%),339/925 (36.6%)
n344472,n409726,490.5,0.19,246/969 (25.4%),354/969 (36.5%)
n409726,n344472,490.5,0.19,246/969 (25.4%),354/969 (36.5%)
n344472,n409756,470.5,0.19,214/716 (29.9%),301/716 (42.0%)
n409756,n344472,470.5,0.19,214/716 (29.9%),301/716 (42.0%)
n344472,n410005,561.0,0.22,256/843 (30.4%),345/843 (40.9%)
n410005,n344472,561.0,0.22,256/843 (30.4%),345/843 (40.9%)
n344472,n410019,538.0,0.21,247/884 (27.9%),337/884 (38.1%)
n410019,n344472,538.0,0.21,247/884 (27.9%),337/884 (38.1%)
n344472,n410026,462.5,0.18,245/784 (31.2%),320/784 (40.8%)
n410026,n344472,462.5,0.18,245/784 (31.2%),320/784 (40.8%)
n344472,n410038,491.0,0.20,252/911 (27.7%),343/911 (37.7%)
n410038,n344472,491.0,0.20,252/911 (27.7%),343/911 (37.7%)
n344472,n410042,465.5,0.18,233/746 (31.2%),300/746 (40.2%)
n410042,n344472,465.5,0.18,233/746 (31.2%),300/746 (40.2%)
n344472,n410063,544.0,0.22,264/967 (27.3%),356/967 (36.8%)
n410063,n344472,544.0,0.22,264/967 (27.3%),356/967 (36.8%)
n344472,n410066,478.5,0.19,237/845 (28.0%),330/845 (39.1%)
n410066,n344472,478.5,0.19,237/845 (28.0%),330/845 (39.1%)
n344472,n410068,425.5,0.17,226/639 (35.4%),297/639 (46.5%)
n410068,n344472,425.5,0.17,226/639 (35.4%),297/639 (46.5%)
n344472,n410070,562.0,0.22,266/890 (29.9%),349/890 (39.2%)
n410070,n344472,562.0,0.22,266/890 (29.9%),349/890 (39.2%)
n344472,n410072,492.5,0.20,258/938 (27.5%),342/938 (36.5%)
n410072,n344472,492.5,0.20,258/938 (27.5%),342/938 (36.5%)
n344472,n410076,464.0,0.18,230/791 (29.1%),312/791 (39.4%)
n410076,n344472,464.0,0.18,230/791 (29.1%),312/791 (39.4%)
n344472,n410080,371.5,0.15,196/602 (32.6%),259/602 (43.0%)
n410080,n344472,371.5,0.15,196/602 (32.6%),259/602 (43.0%)
n344472,n410105,505.5,0.20,249/950 (26.2%),344/950 (36.2%)
n410105,n344472,505.5,0.20,249/950 (26.2%),344/950 (36.2%)
n344472,n410108,474.5,0.19,249/785 (31.7%),339/785 (43.2%)
n410108,n344472,474.5,0.19,249/785 (31.7%),339/785 (43.2%)
n344472,n410128,534.0,0.21,253/784 (32.3%),334/784 (42.6%)
n410128,n344472,534.0,0.21,253/784 (32.3%),334/784 (42.6%)
n344472,n410131,500.0,0.20,229/691 (33.1%),306/691 (44.3%)
n410131,n344472,500.0,0.20,229/691 (33.1%),306/691 (44.3%)
n344472,n410143,555.5,0.22,232/756 (30.7%),320/756 (42.3%)
n410143,n344472,555.5,0.22,232/756 (30.7%),320/756 (42.3%)
n344472,n410149,556.0,0.22,222/709 (31.3%),315/709 (44.4%)
n410149,n344472,556.0,0.22,222/709 (31.3%),315/709 (44.4%)
n344472,n410152,553.5,0.22,254/959 (26.5%),348/959 (36.3%)
n410152,n344472,553.5,0.22,254/959 (26.5%),348/959 (36.3%)
n344472,n410153,499.5,0.20,269/975 (27.6%),346/975 (35.5%)
n410153,n344472,499.5,0.20,269/975 (27.6%),346/975 (35.5%)
n344472,n410161,557.5,0.22,261/871 (30.0%),336/871 (38.6%)
n410161,n344472,557.5,0.22,261/871 (30.0%),336/871 (38.6%)
n344472,n410167,583.5,0.23,262/845 (31.0%),352/845 (41.7%)
n410167,n344472,583.5,0.23,262/845 (31.0%),352/845 (41.7%)
n344472,n410170,574.5,0.23,221/687 (32.2%),300/687 (43.7%)
n410170,n344472,574.5,0.23,221/687 (32.2%),300/687 (43.7%)
n344472,n410188,493.0,0.20,224/637 (35.2%),297/637 (46.6%)
n410188,n344472,493.0,0.20,224/637 (35.2%),297/637 (46.6%)
n344472,n410189,569.5,0.23,264/939 (28.1%),354/939 (37.7%)
n410189,n344472,569.5,0.23,264/939 (28.1%),354/939 (37.7%)
n344472,n410191,523.0,0.21,242/820 (29.5%),331/820 (40.4%)
n410191,n344472,523.0,0.21,242/820 (29.5%),331/820 (40.4%)
n344472,n410194,342.0,0.13,149/451 (33.0%),199/451 (44.1%)
n410194,n344472,342.0,0.13,149/451 (33.0%),199/451 (44.1%)
n344472,n410199,570.5,0.23,259/904 (28.7%),355/904 (39.3%)
n410199,n344472,570.5,0.23,259/904 (28.7%),355/904 (39.3%)
n344472,n410203,531.0,0.21,264/981 (26.9%),353/981 (36.0%)
n410203,n344472,531.0,0.21,264/981 (26.9%),353/981 (36.0%)
n344472,n410249,550.5,0.22,239/857 (27.9%),345/857 (40.3%)
n410249,n344472,550.5,0.22,239/857 (27.9%),345/857 (40.3%)
n344472,n410453,466.0,0.18,259/860 (30.1%),346/860 (40.2%)
n410453,n344472,466.0,0.18,259/860 (30.1%),346/860 (40.2%)
n344472,n410456,552.5,0.22,242/828 (29.2%),329/828 (39.7%)
n410456,n344472,552.5,0.22,242/828 (29.2%),329/828 (39.7%)
n344472,n410457,519.5,0.21,238/780 (30.5%),336/780 (43.1%)
n410457,n344472,519.5,0.21,238/780 (30.5%),336/780 (43.1%)
n344472,n410462,558.5,0.22,252/785 (32.1%),345/785 (43.9%)
n410462,n344472,558.5,0.22,252/785 (32.1%),345/785 (43.9%)
n344472,n410487,498.5,0.20,202/603 (33.5%),289/603 (47.9%)
n410487,n344472,498.5,0.20,202/603 (33.5%),289/603 (47.9%)
n344472,n410488,530.5,0.21,235/718 (32.7%),308/718 (42.9%)
n410488,n344472,530.5,0.21,235/718 (32.7%),308/718 (42.9%)
n344472,n410523,563.5,0.22,233/764 (30.5%),328/764 (42.9%)
n410523,n344472,563.5,0.22,233/764 (30.5%),328/764 (42.9%)
n344472,n410547,540.5,0.22,251/788 (31.9%),342/788 (43.4%)
n410547,n344472,540.5,0.22,251/788 (31.9%),342/788 (43.4%)
n344472,n410565,599.5,0.24,246/805 (30.6%),341/805 (42.4%)
n410565,n344472,599.5,0.24,246/805 (30.6%),341/805 (42.4%)
n344472,n410630,419.0,0.17,237/819 (28.9%),320/819 (39.1%)
n410630,n344472,419.0,0.17,237/819 (28.9%),320/819 (39.1%)
n344472,n410638,576.5,0.23,245/866 (28.3%),347/866 (40.1%)
n410638,n344472,576.5,0.23,245/866 (28.3%),347/866 (40.1%)
n344472,n410671,501.0,0.20,245/770 (31.8%),325/770 (42.2%)
n410671,n344472,501.0,0.20,245/770 (31.8%),325/770 (42.2%)
n344472,n410678,506.5,0.20,224/764 (29.3%),313/764 (41.0%)
n410678,n344472,506.5,0.20,224/764 (29.3%),313/764 (41.0%)
n344472,n410722,546.0,0.22,235/825 (28.5%),340/825 (41.2%)
n410722,n344472,546.0,0.22,235/825 (28.5%),340/825 (41.2%)
n344472,n410787,589.5,0.24,244/794 (30.7%),329/794 (41.4%)
n410787,n344472,589.5,0.24,244/794 (30.7%),329/794 (41.4%)
n344472,n410799,537.0,0.21,251/848 (29.6%),338/848 (39.9%)
n410799,n344472,537.0,0.21,251/848 (29.6%),338/848 (39.9%)
n344472,n410806,575.0,0.23,268/1055 (25.4%),363/1055 (34.4%)
n410806,n344472,575.0,0.23,268/1055 (25.4%),363/1055 (34.4%)
n344472,n410885,573.0,0.23,262/971 (27.0%),363/971 (37.4%)
n410885,n344472,573.0,0.23,262/971 (27.0%),363/971 (37.4%)
n344472,n410904,438.0,0.17,247/960 (25.7%),336/960 (35.0%)
n410904,n344472,438.0,0.17,247/960 (25.7%),336/960 (35.0%)
n344472,n411020,538.0,0.21,235/862 (27.3%),339/862 (39.3%)
n411020,n344472,538.0,0.21,235/862 (27.3%),339/862 (39.3%)
n344472,n411064,564.5,0.22,270/1079 (25.0%),373/1079 (34.6%)
n411064,n344472,564.5,0.22,270/1079 (25.0%),373/1079 (34.6%)
n344472,n411118,492.0,0.20,226/799 (28.3%),312/799 (39.0%)
n411118,n344472,492.0,0.20,226/799 (28.3%),312/799 (39.0%)
n344472,n411142,559.5,0.22,246/804 (30.6%),343/804 (42.7%)
n411142,n344472,559.5,0.22,246/804 (30.6%),343/804 (42.7%)
n344472,n411511,559.5,0.22,269/1072 (25.1%),376/1072 (35.1%)
n411511,n344472,559.5,0.22,269/1072 (25.1%),376/1072 (35.1%)
n344472,n411528,527.0,0.21,253/695 (36.4%),333/695 (47.9%)
n411528,n344472,527.0,0.21,253/695 (36.4%),333/695 (47.9%)
n344472,n411550,477.0,0.19,237/818 (29.0%),321/818 (39.2%)
n411550,n344472,477.0,0.19,237/818 (29.0%),321/818 (39.2%)
n344472,n411552,535.5,0.21,240/792 (30.3%),330/792 (41.7%)
n411552,n344472,535.5,0.21,240/792 (30.3%),330/792 (41.7%)
n344472,n411578,528.5,0.21,257/902 (28.5%),343/902 (38.0%)
n411578,n344472,528.5,0.21,257/902 (28.5%),343/902 (38.0%)
n344472,n411597,534.0,0.21,250/935 (26.7%),339/935 (36.3%)
n411597,n344472,534.0,0.21,250/935 (26.7%),339/935 (36.3%)
n344472,n411615,401.5,0.16,244/804 (30.3%),313/804 (38.9%)
n411615,n344472,401.5,0.16,244/804 (30.3%),313/804 (38.9%)
n344472,n411622,463.0,0.18,246/960 (25.6%),338/960 (35.2%)
n411622,n344472,463.0,0.18,246/960 (25.6%),338/960 (35.2%)
n344472,n411623,550.0,0.22,262/1043 (25.1%),352/1043 (33.7%)
n411623,n344472,550.0,0.22,262/1043 (25.1%),352/1043 (33.7%)
n344472,n411666,466.5,0.19,243/768 (31.6%),308/768 (40.1%)
n411666,n344472,466.5,0.19,243/768 (31.6%),308/768 (40.1%)
n344472,n411678,495.0,0.20,237/809 (29.3%),317/809 (39.2%)
n411678,n344472,495.0,0.20,237/809 (29.3%),317/809 (39.2%)
n344472,n411679,495.0,0.20,238/806 (29.5%),318/806 (39.5%)
n411679,n344472,495.0,0.20,238/806 (29.5%),318/806 (39.5%)
n344472,n411680,484.5,0.19,258/959 (26.9%),351/959 (36.6%)
n411680,n344472,484.5,0.19,258/959 (26.9%),351/959 (36.6%)
n344472,n411681,555.5,0.22,237/772 (30.7%),337/772 (43.7%)
n411681,n344472,555.5,0.22,237/772 (30.7%),337/772 (43.7%)
n344472,n411694,584.5,0.23,266/989 (26.9%),358/989 (36.2%)
n411694,n344472,584.5,0.23,266/989 (26.9%),358/989 (36.2%)
n344472,n411719,542.0,0.22,241/730 (33.0%),318/730 (43.6%)
n411719,n344472,542.0,0.22,241/730 (33.0%),318/730 (43.6%)
n344472,n411720,567.5,0.23,251/796 (31.5%),329/796 (41.3%)
n411720,n344472,567.5,0.23,251/796 (31.5%),329/796 (41.3%)
n344472,n411727,440.0,0.17,240/753 (31.9%),305/753 (40.5%)
n411727,n344472,440.0,0.17,240/753 (31.9%),305/753 (40.5%)
n344508,n344453,2167.5,0.18,1060/3364 (31.5%),1429/3364 (42.5%)
n344453,n344508,2167.5,0.18,1060/3364 (31.5%),1429/3364 (42.5%)
n344508,n344454,625.0,0.05,243/851 (28.6%),379/851 (44.5%)
n344454,n344508,625.0,0.05,243/851 (28.6%),379/851 (44.5%)
n344508,n344455,1947.5,0.16,950/3370 (28.2%),1306/3370 (38.8%)
n344455,n344508,1947.5,0.16,950/3370 (28.2%),1306/3370 (38.8%)
n344508,n344457,1086.0,0.09,627/2373 (26.4%),827/2373 (34.9%)
n344457,n344508,1086.0,0.09,627/2373 (26.4%),827/2373 (34.9%)
n344508,n344460,2325.0,0.19,1122/4102 (27.4%),1586/4102 (38.7%)
n344460,n344508,2325.0,0.19,1122/4102 (27.4%),1586/4102 (38.7%)
n344508,n344461,1858.0,0.15,819/2850 (28.7%),1159/2850 (40.7%)
n344461,n344508,1858.0,0.15,819/2850 (28.7%),1159/2850 (40.7%)
n344508,n344462,2304.0,0.19,1152/4240 (27.2%),1617/4240 (38.1%)
n344462,n344508,2304.0,0.19,1152/4240 (27.2%),1617/4240 (38.1%)
n344508,n344478,2472.5,0.20,1154/4109 (28.1%),1569/4109 (38.2%)
n344478,n344508,2472.5,0.20,1154/4109 (28.1%),1569/4109 (38.2%)
n344508,n344488,1215.0,0.10,678/2513 (27.0%),937/2513 (37.3%)
n344488,n344508,1215.0,0.10,678/2513 (27.0%),937/2513 (37.3%)
n344508,n344490,1425.5,0.12,601/2143 (28.0%),854/2143 (39.9%)
n344490,n344508,1425.5,0.12,601/2143 (28.0%),854/2143 (39.9%)
n344508,n344496,1995.0,0.16,1041/3197 (32.6%),1361/3197 (42.6%)
n344496,n344508,1995.0,0.16,1041/3197 (32.6%),1361/3197 (42.6%)
n344508,n344497,2654.0,0.22,1220/4298 (28.4%),1678/4298 (39.0%)
n344497,n344508,2654.0,0.22,1220/4298 (28.4%),1678/4298 (39.0%)
n344508,n344500,2494.5,0.21,1196/4087 (29.3%),1619/4087 (39.6%)
n344500,n344508,2494.5,0.21,1196/4087 (29.3%),1619/4087 (39.6%)
n344508,n344503,2615.5,0.22,1267/4627 (27.4%),1691/4627 (36.5%)
n344503,n344508,2615.5,0.22,1267/4627 (27.4%),1691/4627 (36.5%)
n344508,n344508,11830.0,1.00,1750/2366 (74.0%),2366/2366 (100.0%)
n344508,n344508,11830.0,1.00,1750/2366 (74.0%),2366/2366 (100.0%)
n344508,n344514,964.0,0.08,484/1748 (27.7%),643/1748 (36.8%)
n344514,n344508,964.0,0.08,484/1748 (27.7%),643/1748 (36.8%)
n344508,n344517,2436.0,0.20,1229/4733 (26.0%),1702/4733 (36.0%)
n344517,n344508,2436.0,0.20,1229/4733 (26.0%),1702/4733 (36.0%)
n344508,n344528,1737.0,0.14,794/2466 (32.2%),1062/2466 (43.1%)
n344528,n344508,1737.0,0.14,794/2466 (32.2%),1062/2466 (43.1%)
n344508,n344530,1562.0,0.13,819/2909 (28.2%),1123/2909 (38.6%)
n344530,n344508,1562.0,0.13,819/2909 (28.2%),1123/2909 (38.6%)
n344508,n344531,2285.5,0.19,1093/3478 (31.4%),1476/3478 (42.4%)
n344531,n344508,2285.5,0.19,1093/3478 (31.4%),1476/3478 (42.4%)
n344508,n344534,925.5,0.07,444/1543 (28.8%),596/1543 (38.6%)
n344534,n344508,925.5,0.07,444/1543 (28.8%),596/1543 (38.6%)
n344508,n344535,3458.5,0.29,1191/4096 (29.1%),1638/4096 (40.0%)
n344535,n344508,3458.5,0.29,1191/4096 (29.1%),1638/4096 (40.0%)
n344508,n344538,2421.0,0.20,1185/4243 (27.9%),1629/4243 (38.4%)
n344538,n344508,2421.0,0.20,1185/4243 (27.9%),1629/4243 (38.4%)
n344508,n344540,2418.0,0.20,1230/4673 (26.3%),1689/4673 (36.1%)
n344540,n344508,2418.0,0.20,1230/4673 (26.3%),1689/4673 (36.1%)
n344508,n344541,2493.5,0.21,1167/3901 (29.9%),1573/3901 (40.3%)
n344541,n344508,2493.5,0.21,1167/3901 (29.9%),1573/3901 (40.3%)
n344508,n344547,2360.5,0.19,1145/3855 (29.7%),1540/3855 (39.9%)
n344547,n344508,2360.5,0.19,1145/3855 (29.7%),1540/3855 (39.9%)
n344508,n344551,1951.5,0.16,935/2876 (32.5%),1263/2876 (43.9%)
n344551,n344508,1951.5,0.16,935/2876 (32.5%),1263/2876 (43.9%)
n344508,n344552,2468.5,0.20,1129/3988 (28.3%),1559/3988 (39.1%)
n344552,n344508,2468.5,0.20,1129/3988 (28.3%),1559/3988 (39.1%)
n344508,n344559,1287.5,0.10,518/1686 (30.7%),700/1686 (41.5%)
n344559,n344508,1287.5,0.10,518/1686 (30.7%),700/1686 (41.5%)
n344508,n344563,2395.5,0.20,1205/4264 (28.3%),1648/4264 (38.6%)
n344563,n344508,2395.5,0.20,1205/4264 (28.3%),1648/4264 (38.6%)
n344508,n344569,2509.5,0.21,1209/4747 (25.5%),1679/4747 (35.4%)
n344569,n344508,2509.5,0.21,1209/4747 (25.5%),1679/4747 (35.4%)
n344508,n344574,2170.0,0.18,932/3053 (30.5%),1302/3053 (42.6%)
n344574,n344508,2170.0,0.18,932/3053 (30.5%),1302/3053 (42.6%)
n344508,n344578,2148.0,0.18,983/3284 (29.9%),1350/3284 (41.1%)
n344578,n344508,2148.0,0.18,983/3284 (29.9%),1350/3284 (41.1%)
n344508,n344585,2460.5,0.20,1245/4640 (26.8%),1711/4640 (36.9%)
n344585,n344508,2460.5,0.20,1245/4640 (26.8%),1711/4640 (36.9%)
n344508,n344588,1942.0,0.16,1088/3749 (29.0%),1422/3749 (37.9%)
n344588,n344508,1942.0,0.16,1088/3749 (29.0%),1422/3749 (37.9%)
n344508,n344589,2297.0,0.19,1105/3605 (30.7%),1476/3605 (40.9%)
n344589,n344508,2297.0,0.19,1105/3605 (30.7%),1476/3605 (40.9%)
n344508,n344598,2180.0,0.18,1051/3619 (29.0%),1458/3619 (40.3%)
n344598,n344508,2180.0,0.18,1051/3619 (29.0%),1458/3619 (40.3%)
n344508,n344601,2372.0,0.20,1172/4142 (28.3%),1613/4142 (38.9%)
n344601,n344508,2372.0,0.20,1172/4142 (28.3%),1613/4142 (38.9%)
n344508,n344604,2447.5,0.20,1168/4181 (27.9%),1619/4181 (38.7%)
n344604,n344508,2447.5,0.20,1168/4181 (27.9%),1619/4181 (38.7%)
n344508,n344610,2486.5,0.21,1155/3885 (29.7%),1565/3885 (40.3%)
n344610,n344508,2486.5,0.21,1155/3885 (29.7%),1565/3885 (40.3%)
n344508,n344612,1977.5,0.16,1024/3234 (31.7%),1347/3234 (41.7%)
n344612,n344508,1977.5,0.16,1024/3234 (31.7%),1347/3234 (41.7%)
n344508,n344618,2225.5,0.18,1202/4254 (28.3%),1557/4254 (36.6%)
n344618,n344508,2225.5,0.18,1202/4254 (28.3%),1557/4254 (36.6%)
n344508,n344621,2471.0,0.20,1207/4537 (26.6%),1677/4537 (37.0%)
n344621,n344508,2471.0,0.20,1207/4537 (26.6%),1677/4537 (37.0%)
n344508,n344627,1810.5,0.15,827/2776 (29.8%),1170/2776 (42.1%)
n344627,n344508,1810.5,0.15,827/2776 (29.8%),1170/2776 (42.1%)
n344508,n344628,1045.0,0.08,508/2152 (23.6%),762/2152 (35.4%)
n344628,n344508,1045.0,0.08,508/2152 (23.6%),762/2152 (35.4%)
n344508,n344638,1953.0,0.16,963/3069 (31.4%),1283/3069 (41.8%)
n344638,n344508,1953.0,0.16,963/3069 (31.4%),1283/3069 (41.8%)
n344508,n344644,2513.0,0.21,1221/4459 (27.4%),1665/4459 (37.3%)
n344644,n344508,2513.0,0.21,1221/4459 (27.4%),1665/4459 (37.3%)
n344508,n344646,2420.0,0.20,1008/3370 (29.9%),1426/3370 (42.3%)
n344646,n344508,2420.0,0.20,1008/3370 (29.9%),1426/3370 (42.3%)
n344508,n344649,1076.5,0.09,545/1960 (27.8%),715/1960 (36.5%)
n344649,n344508,1076.5,0.09,545/1960 (27.8%),715/1960 (36.5%)
n344508,n344651,2274.5,0.19,1081/3316 (32.6%),1447/3316 (43.6%)
n344651,n344508,2274.5,0.19,1081/3316 (32.6%),1447/3316 (43.6%)
n344508,n344652,2328.5,0.19,1005/3234 (31.1%),1393/3234 (43.1%)
n344652,n344508,2328.5,0.19,1005/3234 (31.1%),1393/3234 (43.1%)
n344508,n344653,2492.5,0.21,1273/5002 (25.4%),1703/5002 (34.0%)
n344653,n344508,2492.5,0.21,1273/5002 (25.4%),1703/5002 (34.0%)
n344508,n344656,2242.0,0.18,1100/3744 (29.4%),1489/3744 (39.8%)
n344656,n344508,2242.0,0.18,1100/3744 (29.4%),1489/3744 (39.8%)
n344508,n344658,947.5,0.08,509/1874 (27.2%),674/1874 (36.0%)
n344658,n344508,947.5,0.08,509/1874 (27.2%),674/1874 (36.0%)
n344508,n344659,2657.5,0.22,1186/4675 (25.4%),1687/4675 (36.1%)
n344659,n344508,2657.5,0.22,1186/4675 (25.4%),1687/4675 (36.1%)
n344508,n344662,421.5,0.03,252/713 (35.3%),293/713 (41.1%)
n344662,n344508,421.5,0.03,252/713 (35.3%),293/713 (41.1%)
n344508,n344664,1236.5,0.10,599/2171 (27.6%),819/2171 (37.7%)
n344664,n344508,1236.5,0.10,599/2171 (27.6%),819/2171 (37.7%)
n344508,n344667,1155.5,0.09,575/2021 (28.5%),802/2021 (39.7%)
n344667,n344508,1155.5,0.09,575/2021 (28.5%),802/2021 (39.7%)
n344508,n344675,1922.5,0.16,946/3021 (31.3%),1260/3021 (41.7%)
n344675,n344508,1922.5,0.16,946/3021 (31.3%),1260/3021 (41.7%)
n344508,n344677,2449.0,0.20,1172/4067 (28.8%),1570/4067 (38.6%)
n344677,n344508,2449.0,0.20,1172/4067 (28.8%),1570/4067 (38.6%)
n344508,n344678,2428.0,0.20,1205/4781 (25.2%),1689/4781 (35.3%)
n344678,n344508,2428.0,0.20,1205/4781 (25.2%),1689/4781 (35.3%)
n344508,n344679,2385.5,0.20,1239/4734 (26.2%),1695/4734 (35.8%)
n344679,n344508,2385.5,0.20,1239/4734 (26.2%),1695/4734 (35.8%)
n344508,n344687,1253.0,0.10,635/2180 (29.1%),828/2180 (38.0%)
n344687,n344508,1253.0,0.10,635/2180 (29.1%),828/2180 (38.0%)
n344508,n344691,1319.0,0.11,624/2131 (29.3%),878/2131 (41.2%)
n344691,n344508,1319.0,0.11,624/2131 (29.3%),878/2131 (41.2%)
n344508,n344693,2506.5,0.21,1197/4926 (24.3%),1684/4926 (34.2%)
n344693,n344508,2506.5,0.21,1197/4926 (24.3%),1684/4926 (34.2%)
n344508,n344695,2426.0,0.20,1156/4289 (27.0%),1626/4289 (37.9%)
n344695,n344508,2426.0,0.20,1156/4289 (27.0%),1626/4289 (37.9%)
n344508,n344699,2111.0,0.17,1017/3200 (31.8%),1325/3200 (41.4%)
n344699,n344508,2111.0,0.17,1017/3200 (31.8%),1325/3200 (41.4%)
n344508,n344701,1005.5,0.08,444/1434 (31.0%),583/1434 (40.7%)
n344701,n344508,1005.5,0.08,444/1434 (31.0%),583/1434 (40.7%)
n344508,n344703,2460.0,0.20,1142/4063 (28.1%),1624/4063 (40.0%)
n344703,n344508,2460.0,0.20,1142/4063 (28.1%),1624/4063 (40.0%)
n344508,n344705,1867.0,0.15,977/2881 (33.9%),1281/2881 (44.5%)
n344705,n344508,1867.0,0.15,977/2881 (33.9%),1281/2881 (44.5%)
n344508,n344709,2544.5,0.21,1198/4708 (25.4%),1691/4708 (35.9%)
n344709,n344508,2544.5,0.21,1198/4708 (25.4%),1691/4708 (35.9%)
n344508,n344711,1573.5,0.13,810/2646 (30.6%),1096/2646 (41.4%)
n344711,n344508,1573.5,0.13,810/2646 (30.6%),1096/2646 (41.4%)
n344508,n344719,2414.0,0.20,1126/3919 (28.7%),1559/3919 (39.8%)
n344719,n344508,2414.0,0.20,1126/3919 (28.7%),1559/3919 (39.8%)
n344508,n344720,1305.5,0.11,582/1908 (30.5%),778/1908 (40.8%)
n344720,n344508,1305.5,0.11,582/1908 (30.5%),778/1908 (40.8%)
n344508,n344721,2072.5,0.17,993/3009 (33.0%),1287/3009 (42.8%)
n344721,n344508,2072.5,0.17,993/3009 (33.0%),1287/3009 (42.8%)
n344508,n344724,1844.0,0.15,896/2833 (31.6%),1202/2833 (42.4%)
n344724,n344508,1844.0,0.15,896/2833 (31.6%),1202/2833 (42.4%)
n344508,n344726,1319.0,0.11,721/2505 (28.8%),925/2505 (36.9%)
n344726,n344508,1319.0,0.11,721/2505 (28.8%),925/2505 (36.9%)
n344508,n344736,2597.0,0.21,1188/4463 (26.6%),1663/4463 (37.3%)
n344736,n344508,2597.0,0.21,1188/4463 (26.6%),1663/4463 (37.3%)
n344508,n344741,918.0,0.07,424/1436 (29.5%),593/1436 (41.3%)
n344741,n344508,918.0,0.07,424/1436 (29.5%),593/1436 (41.3%)
n344508,n344745,887.5,0.07,459/1399 (32.8%),602/1399 (43.0%)
n344745,n344508,887.5,0.07,459/1399 (32.8%),602/1399 (43.0%)
n344508,n344748,2108.5,0.17,1083/3676 (29.5%),1450/3676 (39.4%)
